date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,total_revenue,total_cost,profit,profit_margin,below_reorder_flag,lost_sales_units,lost_revenue,forecast_error,abs_forecast_error
2024-10-31,SKU_13,WH_3,SUP_7,North,11,461,14,382,0,6.01,8.52,0,0,13.36,93.72,66.11,27.61,0.29460093896713613,0,0.0,0.0,-2.3599999999999994,2.3599999999999994
2024-11-01,SKU_13,WH_3,SUP_7,North,12,449,14,382,0,6.01,8.52,0,0,11.72,102.24,72.12,30.11999999999999,0.2946009389671361,0,0.0,0.0,0.27999999999999936,0.27999999999999936
2024-11-02,SKU_13,WH_3,SUP_7,North,21,428,14,382,0,6.01,8.52,0,0,20.61,178.92,126.21,52.709999999999994,0.29460093896713613,0,0.0,0.0,0.39000000000000057,0.39000000000000057
2024-11-03,SKU_13,WH_3,SUP_7,East,5,423,14,382,0,6.01,8.52,0,0,2.88,42.599999999999994,30.049999999999997,12.549999999999997,0.29460093896713613,0,0.0,0.0,2.12,2.12
2024-11-04,SKU_13,WH_3,SUP_7,North,4,419,14,382,0,6.01,8.52,0,0,3.08,34.08,24.04,10.04,0.29460093896713613,0,0.0,0.0,0.9199999999999999,0.9199999999999999
2024-11-05,SKU_13,WH_3,SUP_7,North,21,398,14,382,0,6.01,8.52,0,0,22.3,178.92,126.21,52.709999999999994,0.29460093896713613,0,0.0,0.0,-1.3000000000000007,1.3000000000000007
2024-11-06,SKU_13,WH_3,SUP_7,East,11,387,14,382,0,6.01,8.52,0,0,11.69,93.72,66.11,27.61,0.29460093896713613,0,0.0,0.0,-0.6899999999999995,0.6899999999999995
2024-11-07,SKU_13,WH_3,SUP_7,North,10,377,14,382,0,6.01,8.52,0,0,13.51,85.19999999999999,60.099999999999994,25.099999999999994,0.29460093896713613,1,0.0,0.0,-3.51,3.51
2024-11-08,SKU_13,WH_3,SUP_7,South,15,826,14,382,464,6.01,8.52,0,0,10.63,127.8,90.14999999999999,37.650000000000006,0.2946009389671362,0,0.0,0.0,4.369999999999999,4.369999999999999
2024-11-09,SKU_13,WH_3,SUP_7,South,14,812,14,382,0,6.01,8.52,0,0,10.83,119.28,84.14,35.14,0.29460093896713613,0,0.0,0.0,3.17,3.17
2024-11-10,SKU_13,WH_3,SUP_7,North,8,804,14,382,0,6.01,8.52,0,0,10.66,68.16,48.08,20.08,0.29460093896713613,0,0.0,0.0,-2.66,2.66
2024-11-11,SKU_13,WH_3,SUP_7,South,11,793,14,382,0,6.01,8.52,0,0,10.03,93.72,66.11,27.61,0.29460093896713613,0,0.0,0.0,0.9700000000000006,0.9700000000000006
2024-11-12,SKU_13,WH_3,SUP_7,East,13,780,14,382,0,6.01,8.52,0,0,11.59,110.75999999999999,78.13,32.629999999999995,0.29460093896713613,0,0.0,0.0,1.4100000000000001,1.4100000000000001
2024-11-13,SKU_13,WH_3,SUP_7,West,9,771,14,382,0,6.01,8.52,0,0,2.89,76.67999999999999,54.089999999999996,22.589999999999996,0.29460093896713613,0,0.0,0.0,6.109999999999999,6.109999999999999
2024-11-14,SKU_13,WH_3,SUP_7,North,10,761,14,382,0,6.01,8.52,0,0,16.15,85.19999999999999,60.099999999999994,25.099999999999994,0.29460093896713613,0,0.0,0.0,-6.149999999999999,6.149999999999999
2024-11-15,SKU_13,WH_3,SUP_7,North,10,751,14,382,0,6.01,8.52,0,0,4.76,85.19999999999999,60.099999999999994,25.099999999999994,0.29460093896713613,0,0.0,0.0,5.24,5.24
2024-11-16,SKU_13,WH_3,SUP_7,West,11,740,14,382,0,6.01,8.52,0,0,11.44,93.72,66.11,27.61,0.29460093896713613,0,0.0,0.0,-0.4399999999999995,0.4399999999999995
2024-11-17,SKU_13,WH_3,SUP_7,West,5,735,14,382,0,6.01,8.52,0,0,4.23,42.599999999999994,30.049999999999997,12.549999999999997,0.29460093896713613,0,0.0,0.0,0.7699999999999996,0.7699999999999996
2024-11-18,SKU_13,WH_3,SUP_7,North,11,724,14,382,0,6.01,8.52,0,0,11.01,93.72,66.11,27.61,0.29460093896713613,0,0.0,0.0,-0.009999999999999787,0.009999999999999787
2024-11-19,SKU_13,WH_3,SUP_7,South,5,719,14,382,0,6.01,8.52,0,0,1.13,42.599999999999994,30.049999999999997,12.549999999999997,0.29460093896713613,0,0.0,0.0,3.87,3.87
2024-11-20,SKU_13,WH_3,SUP_7,East,8,711,14,382,0,6.01,8.52,0,0,12.74,68.16,48.08,20.08,0.29460093896713613,0,0.0,0.0,-4.74,4.74
2024-11-21,SKU_13,WH_3,SUP_7,North,3,708,14,382,0,6.01,8.52,0,0,0.0,25.56,18.03,7.529999999999998,0.2946009389671361,0,0.0,0.0,3.0,3.0
2024-11-22,SKU_13,WH_3,SUP_7,East,12,696,14,382,0,6.01,8.52,0,0,8.48,102.24,72.12,30.11999999999999,0.2946009389671361,0,0.0,0.0,3.5199999999999996,3.5199999999999996
2024-11-23,SKU_13,WH_3,SUP_7,East,16,680,14,382,0,6.01,8.52,0,0,18.86,136.32,96.16,40.16,0.29460093896713613,0,0.0,0.0,-2.8599999999999994,2.8599999999999994
2024-11-24,SKU_13,WH_3,SUP_7,South,13,667,14,382,0,6.01,8.52,0,0,5.84,110.75999999999999,78.13,32.629999999999995,0.29460093896713613,0,0.0,0.0,7.16,7.16
2024-11-25,SKU_13,WH_3,SUP_7,South,13,654,14,382,0,6.01,8.52,0,0,9.53,110.75999999999999,78.13,32.629999999999995,0.29460093896713613,0,0.0,0.0,3.4700000000000006,3.4700000000000006
2024-11-26,SKU_13,WH_3,SUP_7,East,21,633,14,382,0,6.01,8.52,0,0,17.94,178.92,126.21,52.709999999999994,0.29460093896713613,0,0.0,0.0,3.0599999999999987,3.0599999999999987
2024-11-27,SKU_13,WH_3,SUP_7,West,7,626,14,382,0,6.01,8.52,0,0,7.7,59.64,42.07,17.57,0.29460093896713613,0,0.0,0.0,-0.7000000000000002,0.7000000000000002
2024-11-28,SKU_13,WH_3,SUP_7,South,6,620,14,382,0,6.01,8.52,0,0,7.5,51.12,36.06,15.059999999999995,0.2946009389671361,0,0.0,0.0,-1.5,1.5
2024-11-29,SKU_13,WH_3,SUP_7,West,10,610,14,382,0,6.01,8.52,0,0,8.15,85.19999999999999,60.099999999999994,25.099999999999994,0.29460093896713613,0,0.0,0.0,1.8499999999999996,1.8499999999999996
2024-11-30,SKU_13,WH_3,SUP_7,West,12,598,14,382,0,6.01,8.52,0,0,12.61,102.24,72.12,30.11999999999999,0.2946009389671361,0,0.0,0.0,-0.6099999999999994,0.6099999999999994
2024-12-01,SKU_13,WH_3,SUP_7,East,4,594,14,382,0,6.01,8.52,0,0,0.46,34.08,24.04,10.04,0.29460093896713613,0,0.0,0.0,3.54,3.54
2024-12-02,SKU_13,WH_3,SUP_7,South,16,578,14,382,0,6.01,8.52,0,0,16.66,136.32,96.16,40.16,0.29460093896713613,0,0.0,0.0,-0.6600000000000001,0.6600000000000001
2024-12-03,SKU_13,WH_3,SUP_7,North,15,563,14,382,0,6.01,8.52,0,0,16.12,127.8,90.14999999999999,37.650000000000006,0.2946009389671362,0,0.0,0.0,-1.120000000000001,1.120000000000001
2024-12-04,SKU_13,WH_3,SUP_7,North,21,542,14,382,0,6.01,8.52,0,0,20.78,178.92,126.21,52.709999999999994,0.29460093896713613,0,0.0,0.0,0.21999999999999886,0.21999999999999886
2024-12-05,SKU_13,WH_3,SUP_7,North,17,525,14,382,0,6.01,8.52,0,0,16.08,144.84,102.17,42.67,0.29460093896713613,0,0.0,0.0,0.9200000000000017,0.9200000000000017
2024-12-06,SKU_13,WH_3,SUP_7,South,20,505,14,382,0,6.01,8.52,0,0,17.22,170.39999999999998,120.19999999999999,50.19999999999999,0.29460093896713613,0,0.0,0.0,2.780000000000001,2.780000000000001
2024-12-07,SKU_13,WH_3,SUP_7,East,16,489,14,382,0,6.01,8.52,0,0,14.55,136.32,96.16,40.16,0.29460093896713613,0,0.0,0.0,1.4499999999999993,1.4499999999999993
2024-12-08,SKU_13,WH_3,SUP_7,East,11,478,14,382,0,6.01,8.52,0,0,12.52,93.72,66.11,27.61,0.29460093896713613,0,0.0,0.0,-1.5199999999999996,1.5199999999999996
2024-12-09,SKU_13,WH_3,SUP_7,East,18,460,14,382,0,6.01,8.52,0,0,16.53,153.35999999999999,108.17999999999999,45.17999999999999,0.29460093896713613,0,0.0,0.0,1.4699999999999989,1.4699999999999989
2024-12-10,SKU_13,WH_3,SUP_7,East,20,440,14,382,0,6.01,8.52,0,0,16.96,170.39999999999998,120.19999999999999,50.19999999999999,0.29460093896713613,0,0.0,0.0,3.039999999999999,3.039999999999999
2024-12-11,SKU_13,WH_3,SUP_7,South,8,432,14,382,0,6.01,8.52,0,0,5.92,68.16,48.08,20.08,0.29460093896713613,0,0.0,0.0,2.08,2.08
2024-12-12,SKU_13,WH_3,SUP_7,West,9,423,14,382,0,6.01,8.52,0,0,11.19,76.67999999999999,54.089999999999996,22.589999999999996,0.29460093896713613,0,0.0,0.0,-2.1899999999999995,2.1899999999999995
2024-12-13,SKU_13,WH_3,SUP_7,North,11,412,14,382,0,6.01,8.52,0,0,10.77,93.72,66.11,27.61,0.29460093896713613,0,0.0,0.0,0.23000000000000043,0.23000000000000043
2024-12-14,SKU_13,WH_3,SUP_7,East,25,387,14,382,0,6.01,8.52,0,0,27.81,213.0,150.25,62.75,0.29460093896713613,0,0.0,0.0,-2.8099999999999987,2.8099999999999987
2024-12-15,SKU_13,WH_3,SUP_7,North,10,377,14,382,0,6.01,8.52,0,0,14.1,85.19999999999999,60.099999999999994,25.099999999999994,0.29460093896713613,1,0.0,0.0,-4.1,4.1
2024-12-16,SKU_13,WH_3,SUP_7,South,19,764,14,382,406,6.01,8.52,0,0,17.89,161.88,114.19,47.69,0.29460093896713613,0,0.0,0.0,1.1099999999999994,1.1099999999999994
2024-12-17,SKU_13,WH_3,SUP_7,East,19,745,14,382,0,6.01,8.52,0,0,22.9,161.88,114.19,47.69,0.29460093896713613,0,0.0,0.0,-3.8999999999999986,3.8999999999999986
2024-12-18,SKU_13,WH_3,SUP_7,South,18,727,14,382,0,6.01,8.52,0,0,17.0,153.35999999999999,108.17999999999999,45.17999999999999,0.29460093896713613,0,0.0,0.0,1.0,1.0
2024-12-19,SKU_13,WH_3,SUP_7,North,20,707,14,382,0,6.01,8.52,0,0,23.82,170.39999999999998,120.19999999999999,50.19999999999999,0.29460093896713613,0,0.0,0.0,-3.8200000000000003,3.8200000000000003
2024-12-20,SKU_13,WH_3,SUP_7,North,19,688,14,382,0,6.01,8.52,0,0,18.91,161.88,114.19,47.69,0.29460093896713613,0,0.0,0.0,0.08999999999999986,0.08999999999999986
2024-12-21,SKU_13,WH_3,SUP_7,South,17,671,14,382,0,6.01,8.52,0,0,16.58,144.84,102.17,42.67,0.29460093896713613,0,0.0,0.0,0.4200000000000017,0.4200000000000017
2024-12-22,SKU_13,WH_3,SUP_7,North,14,657,14,382,0,6.01,8.52,0,0,11.04,119.28,84.14,35.14,0.29460093896713613,0,0.0,0.0,2.960000000000001,2.960000000000001
2024-12-23,SKU_13,WH_3,SUP_7,West,21,636,14,382,0,6.01,8.52,0,0,23.25,178.92,126.21,52.709999999999994,0.29460093896713613,0,0.0,0.0,-2.25,2.25
2024-12-24,SKU_13,WH_3,SUP_7,West,15,621,14,382,0,6.01,8.52,0,0,15.35,127.8,90.14999999999999,37.650000000000006,0.2946009389671362,0,0.0,0.0,-0.34999999999999964,0.34999999999999964
2024-12-25,SKU_13,WH_3,SUP_7,South,23,598,14,382,0,6.01,8.52,0,0,20.14,195.95999999999998,138.23,57.72999999999999,0.29460093896713613,0,0.0,0.0,2.8599999999999994,2.8599999999999994
2024-12-26,SKU_13,WH_3,SUP_7,West,22,576,14,382,0,6.01,8.52,0,0,20.94,187.44,132.22,55.22,0.29460093896713613,0,0.0,0.0,1.0599999999999987,1.0599999999999987
2024-12-27,SKU_13,WH_3,SUP_7,North,23,553,14,382,0,6.01,8.52,0,0,22.94,195.95999999999998,138.23,57.72999999999999,0.29460093896713613,0,0.0,0.0,0.05999999999999872,0.05999999999999872
2024-12-28,SKU_13,WH_3,SUP_7,West,13,540,14,382,0,6.01,8.52,0,0,11.51,110.75999999999999,78.13,32.629999999999995,0.29460093896713613,0,0.0,0.0,1.4900000000000002,1.4900000000000002
2024-12-29,SKU_13,WH_3,SUP_7,West,17,523,14,382,0,6.01,8.52,0,0,16.35,144.84,102.17,42.67,0.29460093896713613,0,0.0,0.0,0.6499999999999986,0.6499999999999986
2024-12-30,SKU_13,WH_3,SUP_7,West,12,511,14,382,0,6.01,8.52,0,0,14.2,102.24,72.12,30.11999999999999,0.2946009389671361,0,0.0,0.0,-2.1999999999999993,2.1999999999999993
2024-01-01,SKU_13,WH_4,SUP_5,East,21,902,10,251,0,14.29,19.75,0,0,20.73,414.75,300.09,114.66000000000003,0.2764556962025317,0,0.0,0.0,0.2699999999999996,0.2699999999999996
2024-01-02,SKU_13,WH_4,SUP_5,South,13,889,10,251,0,14.29,19.75,0,0,16.13,256.75,185.76999999999998,70.98000000000002,0.27645569620253174,0,0.0,0.0,-3.129999999999999,3.129999999999999
2024-01-03,SKU_13,WH_4,SUP_5,South,22,867,10,251,0,14.29,19.75,0,0,28.57,434.5,314.38,120.12,0.27645569620253163,0,0.0,0.0,-6.57,6.57
2024-01-04,SKU_13,WH_4,SUP_5,South,26,841,10,251,0,14.29,19.75,0,0,29.52,513.5,371.53999999999996,141.96000000000004,0.27645569620253174,0,0.0,0.0,-3.5199999999999996,3.5199999999999996
2024-01-05,SKU_13,WH_4,SUP_5,North,17,824,10,251,0,14.29,19.75,0,0,17.67,335.75,242.92999999999998,92.82000000000002,0.2764556962025317,0,0.0,0.0,-0.6700000000000017,0.6700000000000017
2024-01-06,SKU_13,WH_4,SUP_5,East,23,801,10,251,0,14.29,19.75,0,0,23.32,454.25,328.66999999999996,125.58000000000004,0.27645569620253174,0,0.0,0.0,-0.3200000000000003,0.3200000000000003
2024-01-07,SKU_13,WH_4,SUP_5,West,18,783,10,251,0,14.29,19.75,0,0,20.62,355.5,257.21999999999997,98.28000000000003,0.27645569620253174,0,0.0,0.0,-2.620000000000001,2.620000000000001
2024-01-08,SKU_13,WH_4,SUP_5,North,28,755,10,251,0,14.29,19.75,0,0,25.53,553.0,400.12,152.88,0.27645569620253163,0,0.0,0.0,2.469999999999999,2.469999999999999
2024-01-09,SKU_13,WH_4,SUP_5,North,12,743,10,251,0,14.29,19.75,0,0,13.28,237.0,171.48,65.52000000000001,0.2764556962025317,0,0.0,0.0,-1.2799999999999994,1.2799999999999994
2024-01-10,SKU_13,WH_4,SUP_5,South,24,719,10,251,0,14.29,19.75,0,0,22.76,474.0,342.96,131.04000000000002,0.2764556962025317,0,0.0,0.0,1.2399999999999984,1.2399999999999984
2024-01-11,SKU_13,WH_4,SUP_5,West,22,697,10,251,0,14.29,19.75,0,0,28.32,434.5,314.38,120.12,0.27645569620253163,0,0.0,0.0,-6.32,6.32
2024-01-12,SKU_13,WH_4,SUP_5,North,12,685,10,251,0,14.29,19.75,0,0,9.88,237.0,171.48,65.52000000000001,0.2764556962025317,0,0.0,0.0,2.119999999999999,2.119999999999999
2024-01-13,SKU_13,WH_4,SUP_5,North,16,669,10,251,0,14.29,19.75,0,0,10.85,316.0,228.64,87.36000000000001,0.2764556962025317,0,0.0,0.0,5.15,5.15
2024-01-14,SKU_13,WH_4,SUP_5,North,31,638,10,251,0,14.29,19.75,0,0,32.28,612.25,442.98999999999995,169.26000000000005,0.27645569620253174,0,0.0,0.0,-1.2800000000000011,1.2800000000000011
2024-01-15,SKU_13,WH_4,SUP_5,West,30,608,10,251,0,14.29,19.75,0,0,30.55,592.5,428.7,163.8,0.2764556962025317,0,0.0,0.0,-0.5500000000000007,0.5500000000000007
2024-01-16,SKU_13,WH_4,SUP_5,East,20,588,10,251,0,14.29,19.75,0,0,27.04,395.0,285.79999999999995,109.20000000000005,0.27645569620253174,0,0.0,0.0,-7.039999999999999,7.039999999999999
2024-01-17,SKU_13,WH_4,SUP_5,East,34,554,10,251,0,14.29,19.75,0,0,32.64,671.5,485.85999999999996,185.64000000000004,0.2764556962025317,0,0.0,0.0,1.3599999999999994,1.3599999999999994
2024-01-18,SKU_13,WH_4,SUP_5,West,19,535,10,251,0,14.29,19.75,0,0,20.36,375.25,271.51,103.74000000000001,0.2764556962025317,0,0.0,0.0,-1.3599999999999994,1.3599999999999994
2024-01-19,SKU_13,WH_4,SUP_5,West,23,512,10,251,0,14.29,19.75,0,0,22.29,454.25,328.66999999999996,125.58000000000004,0.27645569620253174,0,0.0,0.0,0.7100000000000009,0.7100000000000009
2024-01-20,SKU_13,WH_4,SUP_5,North,32,480,10,251,0,14.29,19.75,1,0,35.19,632.0,457.28,174.72000000000003,0.2764556962025317,0,0.0,0.0,-3.1899999999999977,3.1899999999999977
2024-01-21,SKU_13,WH_4,SUP_5,North,22,458,10,251,0,14.29,19.75,0,0,22.86,434.5,314.38,120.12,0.27645569620253163,0,0.0,0.0,-0.8599999999999994,0.8599999999999994
2024-01-22,SKU_13,WH_4,SUP_5,North,20,438,10,251,0,14.29,19.75,0,0,18.74,395.0,285.79999999999995,109.20000000000005,0.27645569620253174,0,0.0,0.0,1.2600000000000016,1.2600000000000016
2024-01-23,SKU_13,WH_4,SUP_5,South,28,410,10,251,0,14.29,19.75,0,0,31.15,553.0,400.12,152.88,0.27645569620253163,0,0.0,0.0,-3.1499999999999986,3.1499999999999986
2024-01-24,SKU_13,WH_4,SUP_5,East,31,379,10,251,0,14.29,19.75,0,0,31.63,612.25,442.98999999999995,169.26000000000005,0.27645569620253174,0,0.0,0.0,-0.629999999999999,0.629999999999999
2024-01-25,SKU_13,WH_4,SUP_5,South,26,353,10,251,0,14.29,19.75,0,0,24.95,513.5,371.53999999999996,141.96000000000004,0.27645569620253174,0,0.0,0.0,1.0500000000000007,1.0500000000000007
2024-01-26,SKU_13,WH_4,SUP_5,East,30,323,10,251,0,14.29,19.75,0,0,29.09,592.5,428.7,163.8,0.2764556962025317,0,0.0,0.0,0.9100000000000001,0.9100000000000001
2024-01-27,SKU_13,WH_4,SUP_5,East,33,290,10,251,0,14.29,19.75,1,0,32.22,651.75,471.57,180.18,0.27645569620253163,0,0.0,0.0,0.7800000000000011,0.7800000000000011
2024-01-28,SKU_13,WH_4,SUP_5,East,20,270,10,251,0,14.29,19.75,0,0,21.16,395.0,285.79999999999995,109.20000000000005,0.27645569620253174,0,0.0,0.0,-1.1600000000000001,1.1600000000000001
2024-01-29,SKU_13,WH_4,SUP_5,North,27,243,10,251,0,14.29,19.75,0,0,22.75,533.25,385.83,147.42000000000002,0.2764556962025317,1,0.0,0.0,4.25,4.25
2024-01-30,SKU_13,WH_4,SUP_5,East,19,606,10,251,382,14.29,19.75,0,0,16.05,375.25,271.51,103.74000000000001,0.2764556962025317,0,0.0,0.0,2.9499999999999993,2.9499999999999993
2024-01-31,SKU_13,WH_4,SUP_5,North,24,582,10,251,0,14.29,19.75,0,0,28.05,474.0,342.96,131.04000000000002,0.2764556962025317,0,0.0,0.0,-4.050000000000001,4.050000000000001
2024-02-01,SKU_13,WH_4,SUP_5,East,8,574,10,251,0,14.29,19.75,0,0,14.57,158.0,114.32,43.68000000000001,0.2764556962025317,0,0.0,0.0,-6.57,6.57
2024-02-02,SKU_13,WH_4,SUP_5,West,38,536,10,251,0,14.29,19.75,0,0,41.28,750.5,543.02,207.48000000000002,0.2764556962025317,0,0.0,0.0,-3.280000000000001,3.280000000000001
2024-02-03,SKU_13,WH_4,SUP_5,North,25,511,10,251,0,14.29,19.75,0,0,25.03,493.75,357.25,136.5,0.27645569620253163,0,0.0,0.0,-0.030000000000001137,0.030000000000001137
2024-02-04,SKU_13,WH_4,SUP_5,West,23,488,10,251,0,14.29,19.75,0,0,25.58,454.25,328.66999999999996,125.58000000000004,0.27645569620253174,0,0.0,0.0,-2.5799999999999983,2.5799999999999983
2024-02-05,SKU_13,WH_4,SUP_5,South,20,468,10,251,0,14.29,19.75,0,0,20.29,395.0,285.79999999999995,109.20000000000005,0.27645569620253174,0,0.0,0.0,-0.28999999999999915,0.28999999999999915
2024-02-06,SKU_13,WH_4,SUP_5,West,24,444,10,251,0,14.29,19.75,0,0,22.06,474.0,342.96,131.04000000000002,0.2764556962025317,0,0.0,0.0,1.9400000000000013,1.9400000000000013
2024-02-07,SKU_13,WH_4,SUP_5,South,29,415,10,251,0,14.29,19.75,0,0,25.82,572.75,414.40999999999997,158.34000000000003,0.2764556962025317,0,0.0,0.0,3.1799999999999997,3.1799999999999997
2024-02-08,SKU_13,WH_4,SUP_5,South,25,390,10,251,0,14.29,19.75,0,0,19.53,493.75,357.25,136.5,0.27645569620253163,0,0.0,0.0,5.469999999999999,5.469999999999999
2024-02-09,SKU_13,WH_4,SUP_5,North,28,362,10,251,0,14.29,19.75,0,0,28.81,553.0,400.12,152.88,0.27645569620253163,0,0.0,0.0,-0.8099999999999987,0.8099999999999987
2024-02-10,SKU_13,WH_4,SUP_5,North,26,336,10,251,0,14.29,19.75,0,0,24.9,513.5,371.53999999999996,141.96000000000004,0.27645569620253174,0,0.0,0.0,1.1000000000000014,1.1000000000000014
2024-02-11,SKU_13,WH_4,SUP_5,South,21,315,10,251,0,14.29,19.75,0,0,17.81,414.75,300.09,114.66000000000003,0.2764556962025317,0,0.0,0.0,3.1900000000000013,3.1900000000000013
2024-02-12,SKU_13,WH_4,SUP_5,East,27,288,10,251,0,14.29,19.75,0,0,24.48,533.25,385.83,147.42000000000002,0.2764556962025317,0,0.0,0.0,2.5199999999999996,2.5199999999999996
2024-02-13,SKU_13,WH_4,SUP_5,West,25,263,10,251,0,14.29,19.75,0,0,20.02,493.75,357.25,136.5,0.27645569620253163,0,0.0,0.0,4.98,4.98
2024-02-14,SKU_13,WH_4,SUP_5,East,36,227,10,251,0,14.29,19.75,1,0,37.02,711.0,514.4399999999999,196.56000000000006,0.27645569620253174,1,0.0,0.0,-1.0200000000000031,1.0200000000000031
2024-02-15,SKU_13,WH_4,SUP_5,North,24,570,10,251,367,14.29,19.75,0,0,20.59,474.0,342.96,131.04000000000002,0.2764556962025317,0,0.0,0.0,3.41,3.41
2024-02-16,SKU_13,WH_4,SUP_5,East,26,544,10,251,0,14.29,19.75,0,0,24.58,513.5,371.53999999999996,141.96000000000004,0.27645569620253174,0,0.0,0.0,1.4200000000000017,1.4200000000000017
2024-02-17,SKU_13,WH_4,SUP_5,West,27,517,10,251,0,14.29,19.75,0,0,27.6,533.25,385.83,147.42000000000002,0.2764556962025317,0,0.0,0.0,-0.6000000000000014,0.6000000000000014
2024-02-18,SKU_13,WH_4,SUP_5,South,24,493,10,251,0,14.29,19.75,0,0,23.66,474.0,342.96,131.04000000000002,0.2764556962025317,0,0.0,0.0,0.33999999999999986,0.33999999999999986
2024-02-19,SKU_13,WH_4,SUP_5,South,32,461,10,251,0,14.29,19.75,1,0,30.87,632.0,457.28,174.72000000000003,0.2764556962025317,0,0.0,0.0,1.129999999999999,1.129999999999999
2024-02-20,SKU_13,WH_4,SUP_5,South,25,436,10,251,0,14.29,19.75,0,0,24.86,493.75,357.25,136.5,0.27645569620253163,0,0.0,0.0,0.14000000000000057,0.14000000000000057
2024-02-21,SKU_13,WH_4,SUP_5,West,36,400,10,251,0,14.29,19.75,0,0,32.67,711.0,514.4399999999999,196.56000000000006,0.27645569620253174,0,0.0,0.0,3.3299999999999983,3.3299999999999983
2024-02-22,SKU_13,WH_4,SUP_5,South,26,374,10,251,0,14.29,19.75,0,0,28.65,513.5,371.53999999999996,141.96000000000004,0.27645569620253174,0,0.0,0.0,-2.6499999999999986,2.6499999999999986
2024-02-23,SKU_13,WH_4,SUP_5,South,18,356,10,251,0,14.29,19.75,0,0,14.6,355.5,257.21999999999997,98.28000000000003,0.27645569620253174,0,0.0,0.0,3.4000000000000004,3.4000000000000004
2024-02-24,SKU_13,WH_4,SUP_5,West,27,329,10,251,0,14.29,19.75,0,0,31.52,533.25,385.83,147.42000000000002,0.2764556962025317,0,0.0,0.0,-4.52,4.52
2024-02-25,SKU_13,WH_4,SUP_5,West,25,304,10,251,0,14.29,19.75,0,0,31.46,493.75,357.25,136.5,0.27645569620253163,0,0.0,0.0,-6.460000000000001,6.460000000000001
2024-02-26,SKU_13,WH_4,SUP_5,East,34,270,10,251,0,14.29,19.75,0,0,33.13,671.5,485.85999999999996,185.64000000000004,0.2764556962025317,0,0.0,0.0,0.8699999999999974,0.8699999999999974
2024-02-27,SKU_13,WH_4,SUP_5,North,24,246,10,251,0,14.29,19.75,0,0,22.03,474.0,342.96,131.04000000000002,0.2764556962025317,1,0.0,0.0,1.9699999999999989,1.9699999999999989
2024-02-28,SKU_13,WH_4,SUP_5,East,33,447,10,251,234,14.29,19.75,1,0,35.41,651.75,471.57,180.18,0.27645569620253163,0,0.0,0.0,-2.4099999999999966,2.4099999999999966
2024-02-29,SKU_13,WH_4,SUP_5,West,28,419,10,251,0,14.29,19.75,0,0,26.64,553.0,400.12,152.88,0.27645569620253163,0,0.0,0.0,1.3599999999999994,1.3599999999999994
2024-03-01,SKU_13,WH_4,SUP_5,South,38,381,10,251,0,14.29,19.75,0,0,39.75,750.5,543.02,207.48000000000002,0.2764556962025317,0,0.0,0.0,-1.75,1.75
2024-03-02,SKU_13,WH_4,SUP_5,North,33,348,10,251,0,14.29,19.75,1,0,35.08,651.75,471.57,180.18,0.27645569620253163,0,0.0,0.0,-2.0799999999999983,2.0799999999999983
2024-03-03,SKU_13,WH_4,SUP_5,South,24,324,10,251,0,14.29,19.75,0,0,16.76,474.0,342.96,131.04000000000002,0.2764556962025317,0,0.0,0.0,7.239999999999998,7.239999999999998
2024-03-04,SKU_13,WH_4,SUP_5,West,32,292,10,251,0,14.29,19.75,0,0,32.02,632.0,457.28,174.72000000000003,0.2764556962025317,0,0.0,0.0,-0.020000000000003126,0.020000000000003126
2024-03-05,SKU_13,WH_4,SUP_5,North,32,260,10,251,0,14.29,19.75,0,0,33.42,632.0,457.28,174.72000000000003,0.2764556962025317,0,0.0,0.0,-1.4200000000000017,1.4200000000000017
2024-03-06,SKU_13,WH_4,SUP_5,West,16,244,10,251,0,14.29,19.75,0,0,12.39,316.0,228.64,87.36000000000001,0.2764556962025317,1,0.0,0.0,3.6099999999999994,3.6099999999999994
2024-03-07,SKU_13,WH_4,SUP_5,West,32,475,10,251,263,14.29,19.75,0,0,29.36,632.0,457.28,174.72000000000003,0.2764556962025317,0,0.0,0.0,2.6400000000000006,2.6400000000000006
2024-03-08,SKU_13,WH_4,SUP_5,East,28,447,10,251,0,14.29,19.75,0,0,26.1,553.0,400.12,152.88,0.27645569620253163,0,0.0,0.0,1.8999999999999986,1.8999999999999986
2024-03-09,SKU_13,WH_4,SUP_5,North,23,424,10,251,0,14.29,19.75,0,0,31.57,454.25,328.66999999999996,125.58000000000004,0.27645569620253174,0,0.0,0.0,-8.57,8.57
2024-03-10,SKU_13,WH_4,SUP_5,South,34,390,10,251,0,14.29,19.75,0,0,34.69,671.5,485.85999999999996,185.64000000000004,0.2764556962025317,0,0.0,0.0,-0.6899999999999977,0.6899999999999977
2024-03-11,SKU_13,WH_4,SUP_5,West,25,365,10,251,0,14.29,19.75,0,0,30.61,493.75,357.25,136.5,0.27645569620253163,0,0.0,0.0,-5.609999999999999,5.609999999999999
2024-03-12,SKU_13,WH_4,SUP_5,South,48,317,10,251,0,14.29,19.75,1,0,48.81,948.0,685.92,262.08000000000004,0.2764556962025317,0,0.0,0.0,-0.8100000000000023,0.8100000000000023
