date,sku_id,warehouse_id,supplier_id,unit_cost,unit_price,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,promotion_flag,stockout_flag,demand_forecast,total_revenue,total_cost,profit,profit_margin,below_reorder_flag,lost_sales_units,lost_revenue,forecast_error,abs_forecast_error,region
2024-01-06,SKU_4,WH_4,SUP_1,10.59,17.18,13,477,12,233,0,0,0,12.16,223.34,137.67,85.67000000000002,0.3835855646100117,0,0.0,0.0,0.8399999999999999,0.8399999999999999,North
2024-01-07,SKU_4,WH_4,SUP_1,10.59,17.18,21,456,12,233,0,0,0,25.17,360.78,222.39,138.39,0.3835855646100116,0,0.0,0.0,-4.170000000000002,4.170000000000002,West
2024-01-08,SKU_4,WH_4,SUP_1,10.59,17.18,20,436,12,233,0,0,0,20.81,343.6,211.8,131.8,0.3835855646100116,0,0.0,0.0,-0.8099999999999987,0.8099999999999987,North
2024-01-09,SKU_4,WH_4,SUP_1,10.59,17.18,26,410,12,233,0,0,0,28.68,446.68,275.34,171.34000000000003,0.3835855646100117,0,0.0,0.0,-2.68,2.68,West
2024-01-10,SKU_4,WH_4,SUP_1,10.59,17.18,32,378,12,233,0,1,0,30.99,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,1.0100000000000016,1.0100000000000016,East
2024-01-11,SKU_4,WH_4,SUP_1,10.59,17.18,21,357,12,233,0,0,0,23.14,360.78,222.39,138.39,0.3835855646100116,0,0.0,0.0,-2.140000000000001,2.140000000000001,South
2024-01-12,SKU_4,WH_4,SUP_1,10.59,17.18,24,333,12,233,0,0,0,26.96,412.32,254.16,158.16,0.3835855646100116,0,0.0,0.0,-2.960000000000001,2.960000000000001,North
2024-01-13,SKU_4,WH_4,SUP_1,10.59,17.18,26,307,12,233,0,0,0,26.49,446.68,275.34,171.34000000000003,0.3835855646100117,0,0.0,0.0,-0.4899999999999984,0.4899999999999984,North
2024-01-14,SKU_4,WH_4,SUP_1,10.59,17.18,14,293,12,233,0,0,0,10.77,240.52,148.26,92.26,0.3835855646100116,0,0.0,0.0,3.2300000000000004,3.2300000000000004,East
2024-01-15,SKU_4,WH_4,SUP_1,10.59,17.18,22,271,12,233,0,0,0,23.8,377.96,232.98,144.98,0.3835855646100116,0,0.0,0.0,-1.8000000000000007,1.8000000000000007,South
2024-01-16,SKU_4,WH_4,SUP_1,10.59,17.18,23,248,12,233,0,0,0,17.17,395.14,243.57,151.57,0.3835855646100116,0,0.0,0.0,5.829999999999998,5.829999999999998,North
2024-01-17,SKU_4,WH_4,SUP_1,10.59,17.18,22,226,12,233,0,0,0,21.19,377.96,232.98,144.98,0.3835855646100116,1,0.0,0.0,0.8099999999999987,0.8099999999999987,South
2024-01-18,SKU_4,WH_4,SUP_1,10.59,17.18,20,433,12,233,227,0,0,17.17,343.6,211.8,131.8,0.3835855646100116,0,0.0,0.0,2.8299999999999983,2.8299999999999983,West
2024-01-19,SKU_4,WH_4,SUP_1,10.59,17.18,39,394,12,233,0,1,0,36.41,670.02,413.01,257.01,0.3835855646100116,0,0.0,0.0,2.5900000000000034,2.5900000000000034,North
2024-01-20,SKU_4,WH_4,SUP_1,10.59,17.18,26,368,12,233,0,0,0,26.47,446.68,275.34,171.34000000000003,0.3835855646100117,0,0.0,0.0,-0.4699999999999988,0.4699999999999988,North
2024-01-21,SKU_4,WH_4,SUP_1,10.59,17.18,18,350,12,233,0,0,0,14.27,309.24,190.62,118.62,0.3835855646100116,0,0.0,0.0,3.73,3.73,West
2024-01-22,SKU_4,WH_4,SUP_1,10.59,17.18,21,329,12,233,0,0,0,13.36,360.78,222.39,138.39,0.3835855646100116,0,0.0,0.0,7.640000000000001,7.640000000000001,West
2024-01-23,SKU_4,WH_4,SUP_1,10.59,17.18,37,292,12,233,0,1,0,37.94,635.66,391.83,243.83,0.3835855646100116,0,0.0,0.0,-0.9399999999999976,0.9399999999999976,North
2024-01-24,SKU_4,WH_4,SUP_1,10.59,17.18,18,274,12,233,0,0,0,16.39,309.24,190.62,118.62,0.3835855646100116,0,0.0,0.0,1.6099999999999994,1.6099999999999994,North
2024-01-25,SKU_4,WH_4,SUP_1,10.59,17.18,16,258,12,233,0,0,0,15.12,274.88,169.44,105.44,0.3835855646100116,0,0.0,0.0,0.8800000000000008,0.8800000000000008,East
2024-01-26,SKU_4,WH_4,SUP_1,10.59,17.18,27,231,12,233,0,0,0,30.17,463.86,285.93,177.93,0.3835855646100116,1,0.0,0.0,-3.1700000000000017,3.1700000000000017,West
2024-01-27,SKU_4,WH_4,SUP_1,10.59,17.18,31,691,12,233,491,0,0,29.42,532.58,328.29,204.29,0.3835855646100116,0,0.0,0.0,1.5799999999999983,1.5799999999999983,North
2024-01-28,SKU_4,WH_4,SUP_1,10.59,17.18,23,668,12,233,0,0,0,21.3,395.14,243.57,151.57,0.3835855646100116,0,0.0,0.0,1.6999999999999993,1.6999999999999993,West
2024-01-29,SKU_4,WH_4,SUP_1,10.59,17.18,28,640,12,233,0,0,0,26.12,481.04,296.52,184.52,0.3835855646100116,0,0.0,0.0,1.879999999999999,1.879999999999999,North
2024-01-30,SKU_4,WH_4,SUP_1,10.59,17.18,13,627,12,233,0,0,0,10.18,223.34,137.67,85.67000000000002,0.3835855646100117,0,0.0,0.0,2.8200000000000003,2.8200000000000003,North
2024-01-31,SKU_4,WH_4,SUP_1,10.59,17.18,10,617,12,233,0,0,0,10.67,171.8,105.9,65.9,0.3835855646100116,0,0.0,0.0,-0.6699999999999999,0.6699999999999999,West
2024-02-01,SKU_4,WH_4,SUP_1,10.59,17.18,31,586,12,233,0,0,0,26.28,532.58,328.29,204.29,0.3835855646100116,0,0.0,0.0,4.719999999999999,4.719999999999999,South
2024-02-02,SKU_4,WH_4,SUP_1,10.59,17.18,29,557,12,233,0,0,0,31.54,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,-2.539999999999999,2.539999999999999,South
2024-02-03,SKU_4,WH_4,SUP_1,10.59,17.18,35,522,12,233,0,0,0,34.67,601.3,370.65,230.65,0.3835855646100116,0,0.0,0.0,0.3299999999999983,0.3299999999999983,East
2024-02-04,SKU_4,WH_4,SUP_1,10.59,17.18,20,502,12,233,0,0,0,20.91,343.6,211.8,131.8,0.3835855646100116,0,0.0,0.0,-0.91,0.91,West
2024-02-05,SKU_4,WH_4,SUP_1,10.59,17.18,27,475,12,233,0,0,0,27.27,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,-0.2699999999999996,0.2699999999999996,West
2024-02-06,SKU_4,WH_4,SUP_1,10.59,17.18,26,449,12,233,0,0,0,28.31,446.68,275.34,171.34000000000003,0.3835855646100117,0,0.0,0.0,-2.3099999999999987,2.3099999999999987,West
2024-02-07,SKU_4,WH_4,SUP_1,10.59,17.18,28,421,12,233,0,0,0,29.77,481.04,296.52,184.52,0.3835855646100116,0,0.0,0.0,-1.7699999999999996,1.7699999999999996,East
2024-02-08,SKU_4,WH_4,SUP_1,10.59,17.18,33,388,12,233,0,0,0,35.2,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,-2.200000000000003,2.200000000000003,West
2024-02-09,SKU_4,WH_4,SUP_1,10.59,17.18,22,366,12,233,0,0,0,21.83,377.96,232.98,144.98,0.3835855646100116,0,0.0,0.0,0.1700000000000017,0.1700000000000017,North
2024-02-10,SKU_4,WH_4,SUP_1,10.59,17.18,33,333,12,233,0,1,0,33.99,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,-0.990000000000002,0.990000000000002,South
2024-02-11,SKU_4,WH_4,SUP_1,10.59,17.18,37,296,12,233,0,0,0,37.29,635.66,391.83,243.83,0.3835855646100116,0,0.0,0.0,-0.2899999999999991,0.2899999999999991,East
2024-02-12,SKU_4,WH_4,SUP_1,10.59,17.18,32,264,12,233,0,0,0,36.22,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,-4.219999999999999,4.219999999999999,West
2024-02-13,SKU_4,WH_4,SUP_1,10.59,17.18,37,227,12,233,0,1,0,37.59,635.66,391.83,243.83,0.3835855646100116,1,0.0,0.0,-0.5900000000000034,0.5900000000000034,West
2024-02-14,SKU_4,WH_4,SUP_1,10.59,17.18,31,487,12,233,291,0,0,33.68,532.58,328.29,204.29,0.3835855646100116,0,0.0,0.0,-2.68,2.68,West
2024-02-15,SKU_4,WH_4,SUP_1,10.59,17.18,22,465,12,233,0,0,0,23.78,377.96,232.98,144.98,0.3835855646100116,0,0.0,0.0,-1.7800000000000011,1.7800000000000011,North
2024-02-16,SKU_4,WH_4,SUP_1,10.59,17.18,26,439,12,233,0,0,0,21.28,446.68,275.34,171.34000000000003,0.3835855646100117,0,0.0,0.0,4.719999999999999,4.719999999999999,East
2024-02-17,SKU_4,WH_4,SUP_1,10.59,17.18,23,416,12,233,0,0,0,21.76,395.14,243.57,151.57,0.3835855646100116,0,0.0,0.0,1.2399999999999984,1.2399999999999984,West
2024-02-18,SKU_4,WH_4,SUP_1,10.59,17.18,33,383,12,233,0,0,0,33.88,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,-0.8800000000000026,0.8800000000000026,North
2024-02-19,SKU_4,WH_4,SUP_1,10.59,17.18,23,360,12,233,0,0,0,19.29,395.14,243.57,151.57,0.3835855646100116,0,0.0,0.0,3.710000000000001,3.710000000000001,South
2024-02-20,SKU_4,WH_4,SUP_1,10.59,17.18,16,344,12,233,0,0,0,14.2,274.88,169.44,105.44,0.3835855646100116,0,0.0,0.0,1.8000000000000007,1.8000000000000007,South
2024-02-21,SKU_4,WH_4,SUP_1,10.59,17.18,33,311,12,233,0,0,0,32.92,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,0.0799999999999983,0.0799999999999983,West
2024-02-22,SKU_4,WH_4,SUP_1,10.59,17.18,30,281,12,233,0,0,0,30.37,515.4,317.7,197.7,0.3835855646100116,0,0.0,0.0,-0.370000000000001,0.370000000000001,North
2024-02-23,SKU_4,WH_4,SUP_1,10.59,17.18,27,254,12,233,0,0,0,25.13,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,1.870000000000001,1.870000000000001,West
2024-02-24,SKU_4,WH_4,SUP_1,10.59,17.18,29,225,12,233,0,0,0,25.86,498.22,307.11,191.11,0.3835855646100116,1,0.0,0.0,3.140000000000001,3.140000000000001,South
2024-02-25,SKU_4,WH_4,SUP_1,10.59,17.18,27,570,12,233,372,0,0,26.0,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,1.0,1.0,South
2024-02-26,SKU_4,WH_4,SUP_1,10.59,17.18,29,541,12,233,0,0,0,27.82,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,1.1799999999999995,1.1799999999999995,East
2024-02-27,SKU_4,WH_4,SUP_1,10.59,17.18,32,509,12,233,0,0,0,30.22,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,1.7800000000000011,1.7800000000000011,East
2024-02-28,SKU_4,WH_4,SUP_1,10.59,17.18,28,481,12,233,0,0,0,26.3,481.04,296.52,184.52,0.3835855646100116,0,0.0,0.0,1.6999999999999993,1.6999999999999993,West
2024-02-29,SKU_4,WH_4,SUP_1,10.59,17.18,29,452,12,233,0,0,0,19.36,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,9.64,9.64,North
2024-03-01,SKU_4,WH_4,SUP_1,10.59,17.18,30,422,12,233,0,0,0,26.96,515.4,317.7,197.7,0.3835855646100116,0,0.0,0.0,3.039999999999999,3.039999999999999,North
2024-03-02,SKU_4,WH_4,SUP_1,10.59,17.18,33,389,12,233,0,1,0,32.33,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,0.6700000000000017,0.6700000000000017,North
2024-03-03,SKU_4,WH_4,SUP_1,10.59,17.18,39,350,12,233,0,0,0,36.94,670.02,413.01,257.01,0.3835855646100116,0,0.0,0.0,2.0600000000000023,2.0600000000000023,West
2024-03-04,SKU_4,WH_4,SUP_1,10.59,17.18,29,321,12,233,0,0,0,26.65,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,2.3500000000000014,2.3500000000000014,North
2024-03-05,SKU_4,WH_4,SUP_1,10.59,17.18,27,294,12,233,0,0,0,27.11,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,-0.1099999999999994,0.1099999999999994,South
2024-03-06,SKU_4,WH_4,SUP_1,10.59,17.18,31,263,12,233,0,0,0,30.58,532.58,328.29,204.29,0.3835855646100116,0,0.0,0.0,0.4200000000000017,0.4200000000000017,East
2024-03-07,SKU_4,WH_4,SUP_1,10.59,17.18,31,232,12,233,0,0,0,26.96,532.58,328.29,204.29,0.3835855646100116,1,0.0,0.0,4.039999999999999,4.039999999999999,South
2024-03-08,SKU_4,WH_4,SUP_1,10.59,17.18,38,648,12,233,454,0,0,36.31,652.84,402.42,250.42,0.3835855646100116,0,0.0,0.0,1.6899999999999975,1.6899999999999975,South
2024-03-09,SKU_4,WH_4,SUP_1,10.59,17.18,24,624,12,233,0,0,0,21.68,412.32,254.16,158.16,0.3835855646100116,0,0.0,0.0,2.3200000000000003,2.3200000000000003,West
2024-03-10,SKU_4,WH_4,SUP_1,10.59,17.18,39,585,12,233,0,1,0,36.23,670.02,413.01,257.01,0.3835855646100116,0,0.0,0.0,2.770000000000003,2.770000000000003,West
2024-03-11,SKU_4,WH_4,SUP_1,10.59,17.18,27,558,12,233,0,0,0,22.95,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,4.050000000000001,4.050000000000001,South
2024-03-12,SKU_4,WH_4,SUP_1,10.59,17.18,30,528,12,233,0,0,0,29.1,515.4,317.7,197.7,0.3835855646100116,0,0.0,0.0,0.8999999999999986,0.8999999999999986,South
2024-03-13,SKU_4,WH_4,SUP_1,10.59,17.18,29,499,12,233,0,0,0,29.61,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,-0.6099999999999994,0.6099999999999994,West
2024-03-14,SKU_4,WH_4,SUP_1,10.59,17.18,27,472,12,233,0,0,0,26.83,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,0.1700000000000017,0.1700000000000017,South
2024-03-15,SKU_4,WH_4,SUP_1,10.59,17.18,50,422,12,233,0,1,0,48.2,859.0,529.5,329.5,0.3835855646100116,0,0.0,0.0,1.7999999999999972,1.7999999999999972,East
2024-03-16,SKU_4,WH_4,SUP_1,10.59,17.18,21,401,12,233,0,0,0,20.93,360.78,222.39,138.39,0.3835855646100116,0,0.0,0.0,0.0700000000000002,0.0700000000000002,North
2024-03-17,SKU_4,WH_4,SUP_1,10.59,17.18,27,374,12,233,0,0,0,26.98,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,0.0199999999999995,0.0199999999999995,South
2024-03-18,SKU_4,WH_4,SUP_1,10.59,17.18,28,346,12,233,0,0,0,24.77,481.04,296.52,184.52,0.3835855646100116,0,0.0,0.0,3.2300000000000004,3.2300000000000004,East
2024-03-19,SKU_4,WH_4,SUP_1,10.59,17.18,33,313,12,233,0,0,0,36.34,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,-3.3400000000000034,3.3400000000000034,North
2024-03-20,SKU_4,WH_4,SUP_1,10.59,17.18,20,293,12,233,0,0,0,23.03,343.6,211.8,131.8,0.3835855646100116,0,0.0,0.0,-3.030000000000001,3.030000000000001,East
2024-03-21,SKU_4,WH_4,SUP_1,10.59,17.18,29,264,12,233,0,0,0,26.16,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,2.84,2.84,East
2024-03-22,SKU_4,WH_4,SUP_1,10.59,17.18,31,233,12,233,0,0,0,27.44,532.58,328.29,204.29,0.3835855646100116,1,0.0,0.0,3.5599999999999987,3.5599999999999987,East
2024-03-23,SKU_4,WH_4,SUP_1,10.59,17.18,32,679,12,233,478,0,0,32.67,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,-0.6700000000000017,0.6700000000000017,East
2024-03-24,SKU_4,WH_4,SUP_1,10.59,17.18,21,658,12,233,0,0,0,28.05,360.78,222.39,138.39,0.3835855646100116,0,0.0,0.0,-7.050000000000001,7.050000000000001,South
2024-03-25,SKU_4,WH_4,SUP_1,10.59,17.18,25,633,12,233,0,0,0,19.98,429.5,264.75,164.75,0.3835855646100116,0,0.0,0.0,5.02,5.02,West
2024-03-26,SKU_4,WH_4,SUP_1,10.59,17.18,33,600,12,233,0,0,0,32.85,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,0.1499999999999985,0.1499999999999985,North
2024-03-27,SKU_4,WH_4,SUP_1,10.59,17.18,27,573,12,233,0,0,0,27.05,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,-0.0500000000000007,0.0500000000000007,West
2024-03-28,SKU_4,WH_4,SUP_1,10.59,17.18,27,546,12,233,0,0,0,24.55,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,2.4499999999999997,2.4499999999999997,North
2024-03-29,SKU_4,WH_4,SUP_1,10.59,17.18,34,512,12,233,0,0,0,30.8,584.12,360.06,224.06,0.3835855646100116,0,0.0,0.0,3.1999999999999997,3.1999999999999997,West
2024-03-30,SKU_4,WH_4,SUP_1,10.59,17.18,20,492,12,233,0,0,0,18.8,343.6,211.8,131.8,0.3835855646100116,0,0.0,0.0,1.1999999999999993,1.1999999999999993,North
2024-03-31,SKU_4,WH_4,SUP_1,10.59,17.18,41,451,12,233,0,1,0,40.87,704.38,434.19,270.19,0.3835855646100116,0,0.0,0.0,0.1300000000000025,0.1300000000000025,East
2024-04-01,SKU_4,WH_4,SUP_1,10.59,17.18,36,415,12,233,0,0,0,39.66,618.48,381.24,237.24,0.3835855646100116,0,0.0,0.0,-3.6599999999999966,3.6599999999999966,South
2024-04-02,SKU_4,WH_4,SUP_1,10.59,17.18,31,384,12,233,0,0,0,32.8,532.58,328.29,204.29,0.3835855646100116,0,0.0,0.0,-1.7999999999999972,1.7999999999999972,South
2024-04-03,SKU_4,WH_4,SUP_1,10.59,17.18,30,354,12,233,0,0,0,29.78,515.4,317.7,197.7,0.3835855646100116,0,0.0,0.0,0.2199999999999988,0.2199999999999988,East
2024-04-04,SKU_4,WH_4,SUP_1,10.59,17.18,36,318,12,233,0,0,0,32.91,618.48,381.24,237.24,0.3835855646100116,0,0.0,0.0,3.0900000000000034,3.0900000000000034,East
2024-04-05,SKU_4,WH_4,SUP_1,10.59,17.18,37,281,12,233,0,1,0,34.31,635.66,391.83,243.83,0.3835855646100116,0,0.0,0.0,2.6899999999999977,2.6899999999999977,East
2024-04-06,SKU_4,WH_4,SUP_1,10.59,17.18,39,242,12,233,0,1,0,36.7,670.02,413.01,257.01,0.3835855646100116,0,0.0,0.0,2.299999999999997,2.299999999999997,West
2024-04-07,SKU_4,WH_4,SUP_1,10.59,17.18,48,194,12,233,0,1,0,51.65,824.64,508.32,316.32,0.3835855646100116,1,0.0,0.0,-3.649999999999999,3.649999999999999,North
2024-04-08,SKU_4,WH_4,SUP_1,10.59,17.18,29,506,12,233,341,0,0,27.23,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,1.7699999999999996,1.7699999999999996,South
2024-04-09,SKU_4,WH_4,SUP_1,10.59,17.18,22,484,12,233,0,0,0,18.97,377.96,232.98,144.98,0.3835855646100116,0,0.0,0.0,3.030000000000001,3.030000000000001,South
2024-04-10,SKU_4,WH_4,SUP_1,10.59,17.18,25,459,12,233,0,0,0,28.73,429.5,264.75,164.75,0.3835855646100116,0,0.0,0.0,-3.73,3.73,South
2024-04-11,SKU_4,WH_4,SUP_1,10.59,17.18,25,434,12,233,0,0,0,22.41,429.5,264.75,164.75,0.3835855646100116,0,0.0,0.0,2.59,2.59,West
2024-04-12,SKU_4,WH_4,SUP_1,10.59,17.18,34,400,12,233,0,0,0,36.72,584.12,360.06,224.06,0.3835855646100116,0,0.0,0.0,-2.719999999999999,2.719999999999999,South
2024-04-13,SKU_4,WH_4,SUP_1,10.59,17.18,37,363,12,233,0,0,0,38.0,635.66,391.83,243.83,0.3835855646100116,0,0.0,0.0,-1.0,1.0,South
2024-04-14,SKU_4,WH_4,SUP_1,10.59,17.18,23,340,12,233,0,0,0,27.66,395.14,243.57,151.57,0.3835855646100116,0,0.0,0.0,-4.66,4.66,North
2024-04-15,SKU_4,WH_4,SUP_1,10.59,17.18,25,315,12,233,0,0,0,23.8,429.5,264.75,164.75,0.3835855646100116,0,0.0,0.0,1.1999999999999993,1.1999999999999993,East
2024-04-16,SKU_4,WH_4,SUP_1,10.59,17.18,33,282,12,233,0,0,0,33.13,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,-0.1300000000000025,0.1300000000000025,North
2024-04-17,SKU_4,WH_4,SUP_1,10.59,17.18,34,248,12,233,0,0,0,34.04,584.12,360.06,224.06,0.3835855646100116,0,0.0,0.0,-0.0399999999999991,0.0399999999999991,West
2024-04-18,SKU_4,WH_4,SUP_1,10.59,17.18,27,221,12,233,0,0,0,26.74,463.86,285.93,177.93,0.3835855646100116,1,0.0,0.0,0.2600000000000015,0.2600000000000015,East
2024-04-19,SKU_4,WH_4,SUP_1,10.59,17.18,25,586,12,233,390,0,0,23.97,429.5,264.75,164.75,0.3835855646100116,0,0.0,0.0,1.0300000000000011,1.0300000000000011,East
2024-04-20,SKU_4,WH_4,SUP_1,10.59,17.18,33,553,12,233,0,0,0,34.32,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,-1.3200000000000005,1.3200000000000005,North
2024-04-21,SKU_4,WH_4,SUP_1,10.59,17.18,34,519,12,233,0,0,0,38.52,584.12,360.06,224.06,0.3835855646100116,0,0.0,0.0,-4.520000000000003,4.520000000000003,South
2024-04-22,SKU_4,WH_4,SUP_1,10.59,17.18,25,494,12,233,0,0,0,25.7,429.5,264.75,164.75,0.3835855646100116,0,0.0,0.0,-0.6999999999999993,0.6999999999999993,South
2024-04-23,SKU_4,WH_4,SUP_1,10.59,17.18,28,466,12,233,0,0,0,29.07,481.04,296.52,184.52,0.3835855646100116,0,0.0,0.0,-1.0700000000000005,1.0700000000000005,South
2024-04-24,SKU_4,WH_4,SUP_1,10.59,17.18,32,434,12,233,0,0,0,32.79,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,-0.7899999999999991,0.7899999999999991,West
2024-04-25,SKU_4,WH_4,SUP_1,10.59,17.18,29,405,12,233,0,0,0,31.69,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,-2.6900000000000013,2.6900000000000013,West
2024-04-26,SKU_4,WH_4,SUP_1,10.59,17.18,25,380,12,233,0,0,0,20.92,429.5,264.75,164.75,0.3835855646100116,0,0.0,0.0,4.079999999999998,4.079999999999998,East
2024-04-27,SKU_4,WH_4,SUP_1,10.59,17.18,33,347,12,233,0,0,0,27.44,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,5.559999999999999,5.559999999999999,South
2024-04-28,SKU_4,WH_4,SUP_1,10.59,17.18,33,314,12,233,0,0,0,29.51,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,3.4899999999999984,3.4899999999999984,North
2024-04-29,SKU_4,WH_4,SUP_1,10.59,17.18,29,285,12,233,0,0,0,33.53,498.22,307.11,191.11,0.3835855646100116,0,0.0,0.0,-4.530000000000001,4.530000000000001,East
2024-04-30,SKU_4,WH_4,SUP_1,10.59,17.18,32,253,12,233,0,0,0,33.5,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,-1.5,1.5,East
2024-05-01,SKU_4,WH_4,SUP_1,10.59,17.18,41,212,12,233,0,0,0,45.08,704.38,434.19,270.19,0.3835855646100116,1,0.0,0.0,-4.079999999999998,4.079999999999998,East
2024-05-02,SKU_4,WH_4,SUP_1,10.59,17.18,33,541,12,233,362,0,0,31.57,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,1.4299999999999995,1.4299999999999995,East
2024-05-03,SKU_4,WH_4,SUP_1,10.59,17.18,34,507,12,233,0,0,0,35.64,584.12,360.06,224.06,0.3835855646100116,0,0.0,0.0,-1.6400000000000006,1.6400000000000006,South
2024-05-04,SKU_4,WH_4,SUP_1,10.59,17.18,32,475,12,233,0,0,0,30.67,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,1.3299999999999983,1.3299999999999983,North
2024-05-05,SKU_4,WH_4,SUP_1,10.59,17.18,31,444,12,233,0,0,0,35.29,532.58,328.29,204.29,0.3835855646100116,0,0.0,0.0,-4.289999999999999,4.289999999999999,West
2024-05-06,SKU_4,WH_4,SUP_1,10.59,17.18,20,424,12,233,0,0,0,25.09,343.6,211.8,131.8,0.3835855646100116,0,0.0,0.0,-5.09,5.09,East
2024-05-07,SKU_4,WH_4,SUP_1,10.59,17.18,35,389,12,233,0,0,0,37.77,601.3,370.65,230.65,0.3835855646100116,0,0.0,0.0,-2.770000000000003,2.770000000000003,West
2024-05-08,SKU_4,WH_4,SUP_1,10.59,17.18,28,361,12,233,0,0,0,32.44,481.04,296.52,184.52,0.3835855646100116,0,0.0,0.0,-4.439999999999998,4.439999999999998,East
2024-05-09,SKU_4,WH_4,SUP_1,10.59,17.18,45,316,12,233,0,1,0,44.76,773.1,476.55,296.55,0.3835855646100116,0,0.0,0.0,0.240000000000002,0.240000000000002,South
2024-05-10,SKU_4,WH_4,SUP_1,10.59,17.18,22,294,12,233,0,0,0,23.62,377.96,232.98,144.98,0.3835855646100116,0,0.0,0.0,-1.620000000000001,1.620000000000001,North
2024-05-11,SKU_4,WH_4,SUP_1,10.59,17.18,22,272,12,233,0,0,0,22.99,377.96,232.98,144.98,0.3835855646100116,0,0.0,0.0,-0.9899999999999984,0.9899999999999984,North
2024-05-12,SKU_4,WH_4,SUP_1,10.59,17.18,24,248,12,233,0,0,0,28.91,412.32,254.16,158.16,0.3835855646100116,0,0.0,0.0,-4.91,4.91,North
2024-05-13,SKU_4,WH_4,SUP_1,10.59,17.18,31,217,12,233,0,0,0,29.23,532.58,328.29,204.29,0.3835855646100116,1,0.0,0.0,1.7699999999999996,1.7699999999999996,East
2024-05-14,SKU_4,WH_4,SUP_1,10.59,17.18,32,606,12,233,421,0,0,27.53,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,4.469999999999999,4.469999999999999,West
2024-05-15,SKU_4,WH_4,SUP_1,10.59,17.18,33,573,12,233,0,0,0,34.08,566.9399999999999,349.47,217.47,0.3835855646100116,0,0.0,0.0,-1.0799999999999983,1.0799999999999983,North
2024-05-16,SKU_4,WH_4,SUP_1,10.59,17.18,27,546,12,233,0,0,0,23.65,463.86,285.93,177.93,0.3835855646100116,0,0.0,0.0,3.3500000000000014,3.3500000000000014,South
2024-05-17,SKU_4,WH_4,SUP_1,10.59,17.18,23,523,12,233,0,0,0,21.86,395.14,243.57,151.57,0.3835855646100116,0,0.0,0.0,1.1400000000000006,1.1400000000000006,South
2024-05-18,SKU_4,WH_4,SUP_1,10.59,17.18,19,504,12,233,0,0,0,15.78,326.42,201.21,125.21,0.3835855646100116,0,0.0,0.0,3.2200000000000006,3.2200000000000006,South
2024-05-19,SKU_4,WH_4,SUP_1,10.59,17.18,32,472,12,233,0,1,0,34.18,549.76,338.88,210.88,0.3835855646100116,0,0.0,0.0,-2.18,2.18,North
2024-05-20,SKU_4,WH_4,SUP_1,10.59,17.18,42,430,12,233,0,1,0,46.36,721.56,444.78,276.78,0.3835855646100116,0,0.0,0.0,-4.359999999999999,4.359999999999999,South
2024-05-21,SKU_4,WH_4,SUP_1,10.59,17.18,24,406,12,233,0,0,0,27.45,412.32,254.16,158.16,0.3835855646100116,0,0.0,0.0,-3.4499999999999997,3.4499999999999997,East
2024-05-22,SKU_4,WH_4,SUP_1,10.59,17.18,23,383,12,233,0,0,0,25.18,395.14,243.57,151.57,0.3835855646100116,0,0.0,0.0,-2.18,2.18,North
